id,airport_ref,airport_ident,length_ft,width_ft,surface,lighted,closed,le_ident
237500,3229,HLNF,4985,110,COP,0,0,12
237501,3229,HLNF,6295,98,ASP,0,0,18
246310,31602,HLNR,9910,148,ASP,0,0,15
237470,3230,HLON,5905,98,ASP,0,0,13
237455,3231,HLRA,6880,100,ASP,0,0,12
249247,31604,HLSA,7220,160,ASP,0,0,16
237451,3232,HLTD,6516,131,ASP,0,0,1
237452,3232,HLTD,11811,148,ASP,0,0,6
256712,32467,HLTQ,9895,150,ASP,0,0,2
256713,32467,HLTQ,9835,150,ASP,0,0,9
256714,32467,HLTQ,9865,150,ASP,0,0,15
249245,31607,HLWA,3815,54,ASP,0,0,17
249246,31607,HLWA,6918,94,ASP,0,0,18
237478,3233,HLZA,4505,65,GVL,0,0,5
237479,3233,HLZA,7050,95,ASP,0,0,12
246309,31608,HLZG,5940,100,ASP,0,0,15
237467,4588,HLZU,5496,98,ASP,0,0,6
237468,4588,HLZU,5725,98,ASP,0,0,17
237489,3234,HLZW,5906,148,ASP,0,0,6
333993,42156,HN-0003,2500,,Grass,0,0,1
338055,338054,HN-0007,4100,,GRS,0,1,NW
321954,321953,HR-0020,2625,1640,Water,0,0,11
238615,3236,HRYG,3330,75,ASP,0,0,1
271119,30801,HRYI,4000,50,'asphalt',0,0,9
238617,3237,HRYR,11483,148,ASP,1,0,10
271118,32208,HRYU,4000,100,grass,0,0,14
238616,3238,HRZA,4921,148,ASP,0,0,2
315266,43976,HSAK,3500,,,0,0,17
260225,30654,HSAT,5905,,UNK,0,0,1
309425,30980,HSDB,4595,100,graded earth,0,0,18
238968,3239,HSDN,9843,148,ASP,1,0,17
238967,3240,HSDZ,9020,148,ASP,1,0,17
312725,300862,HSFA,8202,147,Asphalt,0,0,1
238969,3241,HSFS,9744,148,ASP,1,0,5
238970,3241,HSFS,5010,148,GVL,0,0,18
260227,30990,HSGN,5305,,UNK,0,0,4
260226,30990,HSGN,6194,,UNK,0,0,11
238963,3242,HSKA,8202,148,ASP,1,0,2
238972,3243,HSLI,8375,175,ASP,0,0,6
300674,300673,HSMN,13186,197,Asphalt,1,0,2
260228,31978,HSMR,4921,,UNK,0,0,2
238971,3244,HSNN,9880,148,ASP,1,0,4
238965,3245,HSOB,9843,148,ASP,1,0,1
238962,3246,HSPN,8202,148,ASP,1,0,17
507948,347295,HSSG,9829,148,asphalt,0,0,4
238964,3249,HSSK,9751,148,Asphalt,1,0,18
238966,3248,HSSM,6562,125,ASP,0,0,4
260229,32648,HSSW,6562,,gravel,0,0,6
260230,30553,HSWW,8202,148,ASP,0,0,9
354988,338041,HT-0005,1936,,GVL,0,0,16
239360,3250,HTAR,5377,105,BIT,0,0,9
318564,30767,HTBU,4535,93,Asphalt,1,0,13
239367,3251,HTDA,9843,151,ASP,1,0,5
239368,3251,HTDA,3280,98,ASP,0,0,14
239363,3252,HTDO,6700,98,ASP,0,0,10
327662,318875,HTGW,10925,148,ASP,0,0,9
239366,3253,HTIR,5508,98,ASP,0,0,2
260263,32454,HTKA,5797,,UNK,0,0,16
351005,31754,HTKI,5906,,GRS,0,0,17
239371,3254,HTKJ,11834,148,ASP,1,0,9
239372,3255,HTLM,4003,66,BIT,0,0,12
327710,31893,HTMA,5348,,ASP,0,0,15
260264,31881,HTMB,4921,,,0,0,13
239364,3256,HTMT,7410,98,ASP,0,0,1
239365,3256,HTMT,3815,98,GRE,0,0,8
309193,31972,HTMU,5249,108,Hard,0,0,18
239361,3257,HTMW,10212,148,ASP,1,0,12
239369,3258,HTPE,5003,98,ASP,1,0,2
327716,32283,HTSN,7480,,GVL,0,0,13
318204,32392,HTSU,,,,0,0,7
239370,3259,HTTG,4160,102,ASP,1,0,6
239362,3260,HTZA,9915,148,ASP,1,0,18
331151,43981,HU-0001,2133,230,GRS,0,0,9
331152,43983,HU-0002,2625,82,CON,0,0,17
308576,43988,HU-0006,2600,160,Grass,0,0,16R
352149,43991,HU-0009,2625,656,GRS,0,0,1
331143,309452,HU-0017,2461,167,GRS,0,0,13
316171,316170,HU-0021,2034,59,grass,0,0,17
326769,316485,HU-0023,2608,148,GRS,0,0,4
326774,317630,HU-0029,2290,131,GRS,0,0,2
326773,317630,HU-0029,2630,200,GRS,0,0,13
326771,318134,HU-0033,1427,164,GRS,0,0,16
319723,319722,HU-0036,3281,98,GRS,0,0,13
507986,320510,HU-0040,1967,98,Grass,0,0,14
239373,3262,HUAJ,3710,65,GRE,0,0,9
239374,3263,HUEN,7900,150,ASP,0,0,12
239375,3263,HUEN,12000,150,ASP,1,0,17
239378,3264,HUGU,10314,98,ASP,0,0,17
318052,31724,HUKF,5774,98,Murram,0,0,7
342818,313431,HUKJ,3630,81,dirt,0,0,14
260265,31776,HUKS,5151,,UNK,0,0,1
337456,31884,HUMA,5446,100,GVL,0,0,11
318051,302288,HUPA,5055,,Gravel,0,0,5
239376,3265,HUSO,6100,98,ASP,0,0,5
239377,3265,HUSO,2525,98,GRE,0,1,9
311486,307891,HWA,1358,98,Grassed brown clay,0,0,3
255083,17657,HWI,10000,3000,WATER,0,0,N
252641,17659,HYL,4500,500,WATER,0,0,E
252642,17659,HYL,6000,500,WATER,0,0,NW
267608,17660,I01,100,125,ASPH-G,1,0,H1
252218,17661,I04,10000,300,WATER,0,0,E
251096,17662,I08,1750,40,TURF-DIRT-F,0,0,2
239812,20124,I19,4500,75,ASPH-F,1,0,7
253583,17663,I25,2695,50,ASPH-P,1,0,9
255521,17664,I27,1705,75,TURF-G,0,0,17
316839,17665,I32,5500,100,Asphalt,1,0,2
251471,17666,I38,1577,100,TURF-F,0,0,2
254138,17667,I41,2300,75,TURF-G,0,0,2
251199,17668,I42,2773,50,ASPH-G,1,0,2
254046,17669,I44,2900,52,ASPH-G,0,0,4
256444,17670,I61,4000,200,TURF-F,1,0,2
249598,17671,I62,2500,30,ASPH-P,1,0,9
248642,17672,I72,3000,100,TURF-G,0,0,18
255391,17673,I80,3580,100,TURF-G,1,0,9
251282,17674,I83,2738,50,ASPH-G,1,0,10
246873,17676,I91,2300,100,TURF-F,0,0,9
255067,17677,I96,2600,60,ASPH-G,1,0,8
249662,17678,I99,2591,60,ASPH-P,0,0,9
251442,17679,IA00,1900,75,TURF,0,0,5
255006,17680,IA01,2600,75,TURF,0,0,14
345467,17682,IA03,1300,50,Turf,0,0,9
267609,17683,IA04,45,45,CONC,1,0,H1
256092,17684,IA05,3000,150,TURF,0,0,18
346414,17685,IA06,1960,80,Turf,0,0,17
351260,17686,IA07,1500,75,Turf,0,0,18
351259,17686,IA07,2600,75,Turf,0,0,6
251441,17687,IA08,2620,66,TURF,0,0,17
267610,17688,IA09,54,54,CONC,1,0,H1
267611,17689,IA10,60,60,CONC,0,0,H1
249739,17690,IA11,1000,75,TURF,0,0,N
252119,17691,IA12,2500,70,TURF,0,0,18
267612,17692,IA13,43,43,CONC,0,0,H1
267613,17693,IA14,500,500,TURF,0,0,H1
253961,17695,IA16,1800,75,TURF,0,0,6
254054,17696,IA17,2000,70,TURF,0,0,13
267614,17698,IA19,55,55,CONC,0,0,H1
345234,345232,IA20,900,60,Turf,0,0,17
345233,345232,IA20,1860,60,Turf,0,0,6
246864,17701,IA23,2540,160,TURF-P,1,0,16
244990,17702,IA24,4000,60,ASPH-TURF,1,0,NW
257902,17704,IA26,2640,80,TURF-F,0,0,18
256086,17705,IA27,2350,175,TURF-G,0,0,18
248539,17706,IA28,2300,50,TURF,0,0,18
267615,17707,IA29,40,40,CONC,0,0,H1
248164,17708,IA30,1500,66,TURF,0,0,8
249402,17709,IA31,2390,170,TURF-G,0,0,11
256963,17710,IA32,1800,75,TURF-F,0,0,18
267616,17712,IA34,50,50,CONC,0,0,H1
253455,17713,IA35,2400,120,TURF,0,0,E
249931,17714,IA36,1800,60,TURF,0,0,E
267617,17715,IA37,40,40,CONC,0,0,H1
253521,17716,IA38,1700,200,TURF,0,0,18
267618,17717,IA39,174,117,CONC,0,0,H1
267619,17718,IA40,30,30,CONC,0,0,H1
251243,17719,IA41,2350,50,TURF,0,0,NW
346297,17720,IA42,150,150,Turf,0,0,H1
267620,17721,IA43,60,60,CONC,0,0,H1
251811,17722,IA44,550,40,TURF,0,0,18
325521,17723,IA45,2500,125,Turf,0,0,N
267621,17724,IA46,35,35,CONC,0,0,H1
249391,17726,IA48,2100,100,TURF,0,0,N
255013,17727,IA49,2626,70,TURF,1,0,E
251403,17729,IA51,2600,100,TURF,0,0,9
249573,17730,IA52,1000,60,TURF,0,0,15
251706,17731,IA54,2000,100,TURF,0,0,10
267622,17732,IA55,25,25,CONC,0,0,H1
250152,17733,IA56,2500,80,TURF,0,0,18
267623,17734,IA57,30,30,CONC,0,0,H1
257965,17735,IA58,2400,100,TURF,1,0,N
247469,17736,IA59,1600,50,TURF,0,0,N
247468,17736,IA59,1300,100,TURF,0,0,NE
267624,17737,IA60,70,70,ASPH,0,0,H1
267625,17737,IA60,70,70,ASPH,0,0,H2
267626,17737,IA60,70,70,ASPH,0,0,H3
347103,17738,IA61,2100,60,Turf,0,0,4
255456,17739,IA62,1800,100,TURF,0,0,N
252269,17740,IA63,1800,70,TURF,0,0,18
267627,17741,IA64,68,75,CONC,0,0,H1
267628,17741,IA64,66,75,CONC,0,0,H2
267629,17741,IA64,75,75,CONC,0,0,H3
267630,17741,IA64,70,69,CONC,0,0,H4
347801,17742,IA65,2500,75,Turf,0,0,9
255885,17743,IA66,2215,100,TURF-G,1,0,18
267631,17744,IA67,58,58,CONC,0,0,H1
347838,17745,IA68,2200,50,Turf,0,0,3
256795,17746,IA69,5000,66,TURF,0,0,18
256854,17747,IA70,2900,100,TURF,0,0,17
267632,17748,IA71,50,50,CONC,0,0,H1
267633,17749,IA72,50,50,ASPH,0,0,H1
267634,17750,IA73,50,50,CONC-TRTD,0,0,H1
267635,17751,IA74,50,50,CONC,0,0,H1
267636,17752,IA75,10,10,GRVL,0,0,H1
267637,17755,IA78,59,59,CONC,0,0,H1
267638,17756,IA79,60,60,CONC,1,0,H1
270918,46309,IA8,2700,120,TURF-F,1,0,11
251849,17757,IA80,2400,120,TURF,1,0,13
267639,17758,IA81,50,50,ASPH-CONC,0,0,H1
267640,17759,IA82,40,40,CONC,0,0,H1
267641,17759,IA82,60,50,CONC,0,0,H2
251165,17760,IA83,2590,80,TURF,1,0,17
254008,17761,IA84,2320,90,TURF-P,0,0,17
255698,17762,IA85,1200,75,TURF,0,0,11
250392,17763,IA86,2000,60,TURF,0,0,10
247589,17764,IA87,2600,150,TURF,0,0,9
267642,17765,IA88,100,100,TURF,0,0,H1
267643,17766,IA89,30,30,CONC,0,0,H1
267644,17767,IA90,40,40,CONC,1,0,H1
267645,17768,IA91,50,50,CONC,0,0,H1
267646,17769,IA92,50,50,CONC,0,0,H1
510523,17770,IA93,2500,50,Turf,0,0,17
355114,17771,IA94,2185,90,Turf,0,0,17
267647,17772,IA95,30,30,CONC,0,0,H1
267648,17773,IA96,60,60,CONC,0,0,H1
247630,17774,IA97,2120,80,TURF-G,0,0,8
267649,17775,IA98,52,52,ASPH,0,0,H1
267650,17776,IA99,40,40,CONC,0,0,H1
255408,17777,IBN,2000,40,GRVL-DIRT,0,0,14
505782,41492,ID-0003,4724,98,,0,1,
271009,41492,ID-0003,,,,0,0,7
327769,46586,ID-0006,5594,98,ASP,0,0,2
271016,46490,ID-0010,,,GRE,0,0,15
310244,46587,ID-0011,4593,98,ASP,0,0,8
301956,301955,ID-0012,4593,75,,0,0,6
310346,46589,ID-0013,2233,59,ASP,0,0,14
349722,349721,ID-0017,3806,,ASP,0,1,4
310159,310158,ID-0022,1635,79,grass,0,0,2
310162,310161,ID-0023,1315,69,Grass,0,0,2
310168,310167,ID-0024,1968,66,Sand/grass,0,0,12
329572,310169,ID-0025,,,GRE,0,0,15
310172,310171,ID-0026,1640,88,Grass,0,0,9
310174,310173,ID-0027,1706,98,Grass/gravel,0,0,3
310249,310248,ID-0028,1479,82,Grass Dirt,0,0,4
310251,310250,ID-0029,1601,79,GRS,0,0,16
310259,310258,ID-0030,1659,98,GRS,0,0,17
310261,310260,ID-0031,1745,98,GRS,0,0,18
310264,310263,ID-0032,1600,98,Clay/grass,0,0,6
310266,310265,ID-0033,1476,89,GRS,0,0,15
310268,310267,ID-0034,2247,95,Gravel/grass,0,0,02A
310272,310271,ID-0036,2099,75,"Gravel/grass, First 410m of RWY 23 paved",0,0,5
310276,310275,ID-0038,1375,72,Gravel,0,0,6
310282,310281,ID-0039,2625,75,Rock/Gravel/Clay,0,0,13
310292,310291,ID-0040,1972,85,Hard mud,0,0,11
310296,310295,ID-0042,1378,59,Grass/Clay,0,0,15
310298,310297,ID-0043,1440,46,GRS,0,0,9
310314,310313,ID-0044,2707,112,GRS,0,0,12
310320,310319,ID-0045,1980,59,GRS,0,0,9
310322,310321,ID-0046,1620,82,GRS,0,0,10
310324,310323,ID-0047,1886,85,GRS,0,0,9
310331,310330,ID-0049,1601,75,GRS,0,0,9
310337,310332,ID-0050,2411,92,Clay/grass,0,0,18
310336,310333,ID-0051,1751,59,Grass/rolled earth,0,0,13
310335,310334,ID-0052,1601,89,GRS,0,0,18
310339,310338,ID-0053,1650,79,Hard clay,0,0,1
310343,310342,ID-0054,1476,92,GRS,0,0,17
310345,310344,ID-0055,1407,75,GRS,0,0,16
310348,310347,ID-0056,1332,92,GRS,0,0,4
310350,310349,ID-0057,1640,89,GRS,0,0,18
310352,310351,ID-0058,1283,75,GRS,0,0,15
310354,310353,ID-0059,1801,98,Grass over hard gravel,0,0,7
310357,310355,ID-0060,1329,92,Rocky gravel,0,0,13
310359,310358,ID-0061,1469,92,Sod with gravel & sand,0,0,4
310361,310360,ID-0062,1640,66,GRS,0,0,16
310363,310362,ID-0063,1453,46,GRS,0,0,9
310398,310397,ID-0064,1800,89,GRS,0,0,10
310400,310399,ID-0065,2296,98,Grass/red clay,0,0,10
310407,310406,ID-0066,2233,66,GRS,0,0,4
310410,310409,ID-0067,1895,98,GRS,0,0,10
310413,310412,ID-0068,1909,82,Grass/sandy soil,0,0,18
310415,310414,ID-0069,2789,95,Sand/grass,0,0,3
310417,310416,ID-0070,1632,66,GRS,0,0,6
310424,310422,ID-0071,1385,92,GRS,0,0,14
310426,310425,ID-0072,1804,98,GRS,0,0,2
310428,310427,ID-0073,2440,89,GRS,0,0,6
310444,310443,ID-0074,1500,75,GRS,0,0,18
310446,310445,ID-0075,1450,69,Sod over hard clay,0,0,17
310450,310449,ID-0076,1310,82,Dirt/grass,0,0,2
310453,310452,ID-0077,1710,98,GRS,0,0,6
310456,310455,ID-0078,2087,101,Sand/clay,0,0,4
310459,310458,ID-0079,1505,75,Grass/dirt,0,0,13
310464,310463,ID-0080,1335,98,GRS,0,0,10
310466,310465,ID-0081,2329,72,GRS,0,0,9
310469,310468,ID-0082,1798,92,GRS,0,0,6
310471,310470,ID-0083,1788,82,Gravel/soil,0,0,16
310475,310474,ID-0084,2958,75,ASP,0,0,5
310479,310478,ID-0085,1590,79,GRS,0,0,1
310481,310480,ID-0086,1274,95,Graded earth,0,0,13
310483,310482,ID-0087,1600,89,GRS,0,0,4
310485,310484,ID-0088,2349,69,GRS,0,0,5
310491,310490,ID-0089,1903,79,Grass/gravel,0,0,3
310493,310492,ID-0090,1415,85,GRS,0,0,13
310495,310494,ID-0091,1463,79,Gravel,0,0,16
310501,310500,ID-0092,1350,56,GRS,0,0,14
310503,310502,ID-0093,1312,49,GRS,0,0,18
310514,310513,ID-0094,1312,82,Clay/grass,0,0,3
310516,310515,ID-0095,1476,59,Clay/grass,0,0,14
310522,310521,ID-0097,1595,66,Clay/grass,0,0,4
310524,310523,ID-0098,1360,66,GRS,0,0,10
310526,310525,ID-0099,1411,72,GRS,0,0,3
310840,310606,ID-0100,1400,59,GRS,0,0,12
310680,310679,ID-0101,1450,59,GRS,0,0,05D
310696,310695,ID-0104,1719,79,Grass/clay,0,0,14
310698,310697,ID-0105,1585,95,GRS,0,0,1
310700,310699,ID-0106,1673,82,GRS,0,0,12
310702,310701,ID-0107,1378,98,GRS,0,0,6
310704,310703,ID-0108,1706,56,Clay/grass,0,0,12
310706,310705,ID-0109,1450,75,GRS,0,0,12
310839,310838,ID-0110,1640,75,Gravel,0,0,10
310842,310841,ID-0111,1427,56,GRS,0,0,2
310845,310844,ID-0113,1612,75,GRS,0,0,12
310888,310887,ID-0114,1295,66,GRS,0,0,9
310891,310890,ID-0116,1550,79,Grass/Moss,0,0,6
310893,310892,ID-0117,1601,89,GRS,0,0,18
310899,310898,ID-0118,2090,75,Grass over rock,0,0,8
310901,310900,ID-0119,2139,89,GRS,0,0,3
329616,310904,ID-0121,,,GRS,0,0,15
310910,310909,ID-0124,1535,66,Gravel,0,0,9
310964,310963,ID-0125,10980,400,Coral,0,0,5
310980,310979,ID-0126,1969,66,GRS,0,0,12
310986,310985,ID-0128,1170,89,Grass/dirt,0,0,5
310988,310987,ID-0129,1640,98,GRS,0,0,18
311003,311002,ID-0130,1519,108,Gravel/dirt,0,0,16
311146,311145,ID-0136,1405,82,GRS,0,0,9
311150,311149,ID-0138,1400,75,Grass/gravel,0,0,5
311155,311154,ID-0139,2953,75,Asphalt/Concrete,0,0,12
311171,311170,ID-0141,1312,82,GRS,0,0,16
311173,311172,ID-0142,1738,75,GRS,0,0,3
311211,311210,ID-0143,1779,49,GRS,0,0,2
311216,311215,ID-0145,1312,66,GRS,0,0,8
311219,311218,ID-0146,1624,66,GRS,0,0,9
311222,311221,ID-0147,1575,66,GRS,0,0,9
311227,311226,ID-0148,1877,79,GRS,0,0,6
311232,311231,ID-0149,2198,89,GRS,0,0,6
311234,311233,ID-0150,2296,49,GRS,0,0,9
311236,311235,ID-0151,1388,49,Gravel,0,0,11
311294,311285,ID-0152,1509,89,GRS,0,0,8
311293,311289,ID-0153,1800,75,GRS,0,0,15
311291,311290,ID-0154,1374,56,GRS,0,0,5
311559,311558,ID-0156,1865,85,GRS,0,0,9
311562,311561,ID-0157,1100,33,GRS,0,0,15
329628,311564,ID-0158,,,GVL,0,0,11
311631,311630,ID-0159,1319,75,GVL,0,0,6
311635,311634,ID-0161,1621,98,Grass/Clay,0,0,12
329623,311640,ID-0162,,,GRS,0,0,16
329622,311641,ID-0163,1642,72,Grass over clay,0,0,10A
311644,311643,ID-0164,1911,69,GRS,0,0,10
311646,311645,ID-0165,1968,75,Gravel/grass,0,0,8
311648,311647,ID-0166,1400,66,Clay,0,0,8
311650,311649,ID-0167,1560,75,Grass over gravel,0,0,9
329571,311870,ID-0171,,,GRS,0,0,18
311891,311872,ID-0173,1132,,,0,0,5
325376,325373,ID-0175,1378,85,GRS,0,0,7
325375,325374,ID-0176,1450,98,Grass/Gravel,0,0,8
329614,325377,ID-0177,,,Grass/Sand,0,0,14
329577,329576,ID-0179,,,GRS,0,0,8
329621,329620,ID-0180,,,GRS,0,0,3
329626,329625,ID-0181,,,Coral,0,0,9
507297,41422,ID-0212,1800,,GRS,0,0,17
354281,354279,ID-0231,6234,,ASP,0,1,8
354280,354279,ID-0231,8120,,ASP,1,1,17
430311,354547,ID-0232,951,,GRS,0,0,07A
354549,354548,ID-0233,,,,0,0,13D
430370,430369,ID-0250,1286,,Dirt,0,0,08D
430651,430650,ID-0269,,,,0,0,02D
236493,3271,ID-0273,3020,72,ASP,0,0,15
507228,507227,ID-0277,10827,148,ASP,0,1,15
508033,507645,ID-0279,,,,0,0,13A
508039,508038,ID-0280,984,,Dirt,0,0,07D
508041,508040,ID-0281,1444,,,0,0,01D
329574,41361,ID-AAS,,,GRS,0,0,17
310170,41362,ID-AGD,1590,59,Grass,0,0,8
430327,43978,ID-AHI,3281,82,CON,0,0,13
329575,41365,ID-AYW,,,GRS,0,0,9
350471,41367,ID-BXM,2530,70,ASP,0,0,7
307915,41368,ID-DRH,1870,56,GRS,0,0,6
310325,41369,ID-ELR,2227,72,Grass/gravel,0,0,2
310175,41370,ID-EWE,1969,59,Grass,0,0,6
310408,41371,ID-IUL,2297,59,ASP,0,0,17
310442,41372,ID-KBF,2402,66,ASP,0,0,17
310396,41373,ID-KBX,1810,79,Dirt/rock,0,0,6
310395,41374,ID-KCD,2130,49,GRS,0,0,9
310454,41381,ID-LLN,2530,98,Grass/gravel,0,0,3
310499,41382,ID-LWE,2953,75,ASP,0,0,2
310678,41387,ID-MUF,2050,66,GRS,0,0,8
310604,41391,ID-OBD,2503,66,Gravel,0,0,8
327715,41394,ID-PUM,3280,75,,0,0,8
354282,41395,ID-PWL,5249,98,ASP,0,0,10
327775,41396,ID-RAQ,5249,,,0,0,8
329573,41399,ID-RUF,,,GRS,0,0,17
310538,41402,ID-TBM,2953,75,ASP,0,0,9
311556,41403,ID-TMY,2165,85,ASP,0,0,12
311557,41403,ID-TMY,1100,,,0,1,15
236500,3266,ID-WA19,3009,98,ASP,1,0,12
311140,41408,ID-ZEG,2154,30,Sand laterite,0,0,9
311676,29639,ID-ZGP,1969,56,ASP,0,0,9
249763,17778,ID00,2800,100,ASPH,0,0,10
251997,17779,ID01,2400,40,TURF,0,0,8
267651,17780,ID02,200,80,CONC,0,0,H1
267652,17781,ID03,60,60,CONC,0,0,H1
255898,17783,ID05,3500,150,TURF,0,0,3
248922,17784,ID06,2400,75,TURF,0,0,1
253962,17785,ID07,1800,40,TURF,0,0,18
267653,17786,ID08,100,80,ASPH,0,0,H1
249050,17790,ID12,2700,80,TURF,1,0,3
251826,17791,ID13,1400,200,TURF,0,0,7
267654,17792,ID14,30,30,CONC,0,0,H1
248191,17794,ID16,4000,30,GRVL-F,0,0,16
250393,17795,ID17,3900,60,TURF-DIRT,0,0,18
267655,17796,ID18,95,45,CONC-G,0,0,H1
246823,17797,ID19,1900,40,ASPH,0,0,N
267656,17798,ID20,40,40,CONC,0,0,H1
250473,17799,ID21,1800,50,TURF-DIRT,0,0,16
248820,17800,ID22,3000,50,TURF,0,0,E
253229,17801,ID23,2600,80,GRVL-G,0,0,N
253547,17802,ID24,2000,60,TURF,0,0,N
251661,17803,ID25,3000,50,TURF,0,0,16
264181,45399,ID26,2600,24,ASPH-G,0,0,16
256565,17804,ID27,800,30,TURF,0,0,2
250510,17805,ID28,1900,200,DIRT,0,0,NE
253237,17806,ID29,2600,150,TURF,0,0,1
267657,17807,ID30,60,60,CONC,0,0,H1
267658,17808,ID31,20,20,TURF,0,0,H1
257812,17809,ID32,8000,100,WATER,0,0,13W
257813,17809,ID32,2700,60,TURF,0,0,16
255951,17810,ID33,3000,100,TURF,0,0,9
253733,17811,ID34,1800,100,TURF,0,0,17
250483,17812,ID35,2300,50,TURF-DIRT,0,0,18
264029,45174,ID36,3900,120,TURF,0,0,16
267659,17814,ID37,50,50,CONC,0,0,H1
267660,17815,ID38,100,60,GRVL,0,0,H1
256296,17816,ID39,1600,100,TURF,0,0,9
246465,17817,ID40,2892,40,ASPH,1,0,12
258020,17818,ID41,2450,175,GRAVEL-P,0,0,6
255823,17820,ID43,2700,100,TURF,0,0,NE
255321,17821,ID44,4300,200,TURF,0,0,7
267661,17822,ID45,50,50,ASPH,0,0,H1
267662,17823,ID46,45,45,ASPH-G,0,0,H1
267663,17824,ID47,60,60,TURF,0,0,H1
255184,17825,ID48,2800,100,GRVL,0,0,16
267664,17826,ID49,90,60,CONC,0,0,H1
249186,17827,ID50,2600,40,DIRT,0,0,17
256258,17829,ID52,2600,30,TURF-G,0,0,3
267665,17830,ID53,22,26,CONC-G,0,0,H1
252847,17831,ID54,15000,500,WATER,0,0,13
267666,17832,ID55,65,65,ASPH,0,0,H1
257361,17833,ID56,5000,50,TURF,0,0,3
344477,17834,ID57,60,60,ASP,0,0,H1
267667,17835,ID58,95,85,GRAVEL,0,0,H1
250300,17836,ID59,2900,90,TURF-DIRT,0,0,16
255938,17837,ID60,2500,40,DIRT,0,0,7
256496,17838,ID61,1800,50,GRVL,0,0,7
256874,17839,ID62,3750,30,GRVL,0,0,16
246810,17840,ID63,1800,160,TURF-DIRT,0,0,16
267668,17841,ID64,40,40,ASPH-CONC-G,1,0,H1
256345,17842,ID65,1900,55,TURF,0,0,7
267669,17843,ID66,50,50,CONC,0,0,H1
248561,17844,ID67,1100,75,TURF,0,0,13
255373,17845,ID68,2500,100,DIRT,0,0,7
267670,17846,ID69,85,85,GRVL,0,0,H1
267671,17847,ID70,60,45,TURF,0,0,H1
267672,17848,ID71,150,100,ASPH-TRTD-G,0,0,H1
256808,17849,ID72,2500,100,TURF-GRVL,0,0,17
267673,17850,ID73,100,80,TURF-DIRT-G,0,0,H1
250519,17851,ID74,3300,40,GRVL-TURF-G,0,0,10
247147,17852,ID75,2600,75,TURF-G,0,0,14
255418,17853,ID76,1500,50,TURF,0,0,6
248888,17854,ID77,2450,75,DIRT,0,0,16
250068,17855,ID78,2600,50,TURF,0,0,12
257769,17856,ID79,2200,35,DIRT,0,0,9
270831,17857,ID80,75,75,CONC,1,0,H1
254136,17858,ID82,3000,100,TURF-G,0,0,8
267674,17859,ID83,40,40,CONC,0,0,H1
258001,17860,ID84,2800,100,TURF,0,0,NW
250967,17861,ID85,3000,150,TURF-GRVL-G,0,0,17
247610,17862,ID86,1800,50,DIRT,0,0,NE
248641,17863,ID87,2400,120,TURF,0,0,7
252090,17864,ID88,3300,110,DIRT-G,0,0,7
267675,17865,ID89,75,40,CONC,0,0,H1
246679,17866,ID90,2000,50,DIRT,0,0,N
267676,17867,ID91,50,50,CONC,1,0,H1
267677,17867,ID91,25,25,CONC,1,0,H2
242905,17868,ID92,4200,60,ASPH,0,0,5
252959,17869,ID93,2100,200,DIRT,0,0,N
254903,17870,ID94,1600,40,TURF,0,0,6
246881,17871,ID95,1700,50,TURF-GRVL,0,0,13
256061,17872,ID96,2600,250,TURF-P,0,0,16
252538,17873,ID97,2100,60,TURF-GRVL,0,0,11
267678,17874,ID98,20,20,CONC,0,0,H1
267679,17875,ID99,30,30,CONC,1,0,H1
311529,309146,IDN,1699,98,Grassed white gravel,0,0,9
317047,317046,IE-0005,1641,49,G,0,0,15
321595,321594,IE-0037,1181,,G,0,0,4
321597,321596,IE-0038,1181,,G,0,0,3
267680,17877,IG00,18,18,CONC,0,0,H1
267681,17878,IG01,50,50,TURF,0,0,H1
251735,17879,IG02,1800,75,TURF-G,0,0,9
252733,17880,IG03,1800,75,TURF,0,0,8
248666,17881,IG04,1057,75,TURF,0,0,9
270919,46310,IG05,2600,200,TURF-G,0,0,8
267682,17882,IG06,130,130,TURF,0,0,H1
251763,17883,IG07,1280,60,TURF,0,0,17
249790,42774,IG22,6800,2200,WATER,0,0,12W
267683,17886,II00,1500,300,TURF,0,0,H1
252136,17887,II01,1920,50,TURF,0,0,9
256062,17888,II02,1900,150,TURF,0,0,E
250563,17889,II03,1800,50,TURF,0,0,18
256063,17890,II04,2600,125,TURF,0,0,N
250635,17891,II05,2300,100,TURF,0,0,18
249407,17892,II06,2740,100,TURF,0,0,9
248811,17893,II07,2600,75,TURF,0,0,9
247115,17894,II08,2640,60,TURF,0,0,18
249018,17895,II09,2400,60,TURF,0,0,6
253747,17896,II10,1280,30,TURF,0,0,E
251341,17897,II11,1329,40,TURF,0,0,E
252371,17898,II12,2500,50,TURF,0,0,N
264215,45418,II13,1870,150,TURF,0,0,18
253138,17899,II14,1900,50,TURF,0,0,9
249588,17900,II15,2600,80,TURF,0,0,NW
250274,17901,II16,1800,100,TURF,0,0,13
248723,17902,II17,1320,100,TURF,0,0,18
256644,17903,II18,2540,70,TURF,0,0,18
251565,17904,II19,1500,100,TURF,0,0,9
249442,17905,II20,2300,23,TURF,0,0,NE
255806,17906,II21,2000,75,TURF,0,0,9
248810,17907,II22,1350,60,TURF,0,0,N
267684,17908,II23,40,40,CONC,1,0,H1
252273,17909,II25,2000,100,TURF,0,0,16
